0,1,2,3,4,5,6,7,8,9
0.4554901957486227,1.7344305827307513,1.8865473204444152,0.5841903150809217,1.1818946205429999,0.33050846006694556,0.0,0.0,0.6362628189355893,0.18946198540009837
0.6400613005149461,1.5368859090660987,1.005447165331704,1.316089046471431,1.2099059508614745,0.9701320823073267,0.0,0.0,0.9369680784877497,1.4464497898001145
0.2781913415836889,1.5310702759092567,1.3721366718099246,1.8023424285471732,1.2758976356749512,0.6716443291892186,0.0,0.0,0.45287179571990704,0.6906751485426416
0.12954305541549577,1.0203348317579068,1.4004693434720785,0.5878591639862186,1.2785935681247962,0.5170590703608879,0.0,0.0,0.2117771829206593,0.27278660118532877
0.2363524303130599,1.2736703375404954,1.836747731169964,0.8059670569372773,1.3372892748059406,1.3164634183322248,0.0,0.0,0.42267912080856185,2.2073674070478875
0.7185886657957872,0.4273088007619505,1.6953416542545838,0.7508169156708686,1.32754358495345,0.8203324670294829,0.0,0.0,1.2664205225230238,0.2875554732483901
0.30645019344329844,0.12870722585074915,0.5937438786441257,0.7856450337507143,0.5210673159341971,1.2369157504800556,0.0,0.0,0.08320464374536238,0.19691698111297
0.9258904494443404,0.8644612317010556,0.7858361963283025,1.066379926363803,0.5110038081159312,0.15753496245000786,0.0,0.0,0.24177304353071347,0.021453562945596385
0.02685575462874549,0.34042817730676095,1.5306040811531738,1.694890799373814,0.7449229830054277,1.456510120403931,0.0,0.0,0.014902533531349895,0.7221917331284998
0.3173183746735696,0.8553156598570235,0.7000172798965847,0.15981107731988775,0.10186358710166848,0.6989038325102899,0.0,0.0,0.0032925558658027303,0.41779310415515425
0.6457401337108637,0.5788914661790768,0.5050034611535358,0.11125396826593423,1.1249910770919027,0.5474861887363551,0.0,0.0,0.8172518925495219,0.17351758040045206
0.07423258995667004,1.0524874018931816,0.4448595048873659,1.9168425588577112,0.5698155625551613,1.4099766964581355,0.0,0.0,0.02410256295519929,2.092381039025859
0.311134807130311,1.2450319217495975,1.7673389209210897,0.6349617461721487,0.4071351466125638,0.42118715609912216,0.0,0.0,0.05157340308468458,0.2208669453506099
0.9309610945291262,1.4676114778948215,0.5829687463774029,1.636219924917353,1.4406164072156138,0.9859148146623862,0.0,0.0,1.9320939706136129,1.4265594815861755
0.8642555408474593,0.01098685000585289,1.8654677624798803,1.7647991321007206,1.1243318774478122,1.222687493287998,0.0,0.0,1.092524590288337,0.01642495299153454
0.056837318325676726,1.6592628760401993,1.3031106772572176,1.1387655307834905,0.18681265469004207,0.3794440425904064,0.0,0.0,0.00198356375074479,0.2388969877468101
0.08300859194295349,1.2337314571680253,1.0416980070460042,1.8689083203903287,1.07669348379777,1.4383823273632277,0.0,0.0,0.09622927559026018,2.5525209500681587
0.39318848768920645,0.8261584468010922,0.20238618245413437,0.10774890908096241,1.4575718346879372,0.8124242014156525,0.0,0.0,0.8353350967834636,0.5452919067265046
0.9536623349046729,0.9173475880250046,1.9191354303226862,1.4637569866458806,1.1466854496452994,0.22880016269225456,0.0,0.0,1.2539587028686134,0.048022700813154906
0.8812919703001506,1.5781871597129242,1.0391873485837575,1.3495568259157238,0.4142124354636676,0.5889518898948176,0.0,0.0,0.15120497454262002,0.5474168295758154
0.8431950850423728,1.3382825926948887,0.9197148333476218,0.24208936185445443,0.21504889093842167,0.9436478178556122,0.0,0.0,0.03899442139915452,1.1917021118015152
0.4601641878109587,0.7562347594692158,0.909014365974171,0.4618921108456484,1.112533282656936,0.6015731640115473,0.0,0.0,0.5695591605382706,0.27367400254219015
0.9808826088421203,1.7012303091032495,1.5169802054393278,1.7355045567135705,0.9212984680279791,0.5942146388408461,0.0,0.0,0.8325642001713807,0.6006891740387998
0.32383384012232913,0.8338381504293555,0.8948951228989404,1.746111516246071,1.1798607345328715,0.7767690099321747,0.0,0.0,0.45079981193144714,0.5031130038649214
0.8784157115294682,0.6625819480253847,0.644072679573042,1.2690561471080284,0.6670079374117588,0.11862699602156797,0.0,0.0,0.39080678865313784,0.009324094475086945
0.17866277134104416,1.0616651183413477,1.558357385171179,0.19913221889344546,1.3241430087107235,1.0881546223123448,0.0,0.0,0.31325921118894023,1.2570969451116147
0.9167201890662915,1.6711803941392946,1.574542576778592,1.5609975236432523,0.7920942602343483,1.4569913880867646,0.0,0.0,0.575162454671137,3.547621690177694
0.42596591365650216,0.8425873162831978,0.24628277269971868,0.15415996728576042,1.2285417418672582,0.3482366652003196,0.0,0.0,0.6429166626802494,0.10217953166763984
0.30841414307113674,0.3560475682470342,0.7141754389337445,1.5237646888310954,0.4574358874984027,0.3345818670041605,0.0,0.0,0.06453491652084271,0.03985775418780242
0.9162537911684251,0.14814141520265622,1.1416771607100213,0.9102733835204652,1.144134960435901,0.33743908520277943,0.0,0.0,1.1994172678568262,0.0168681424222427
0.6017866599001978,1.0237840832917209,0.45066465583910564,0.18401770368024228,1.410586265769092,0.9834342956962665,0.0,0.0,1.1974071808977707,0.9901456239504428
0.5587390865108026,0.7658820249858975,0.29843263029401507,1.9829112510497744,1.3448840726849767,1.0538226018980177,0.0,0.0,1.0105987437857358,0.8505442142065591
0.06178916820348906,1.1710757869757815,0.3357182369015379,1.758012336181,0.17434903858216208,0.8486209570295933,0.0,0.0,0.0018782416318500336,0.8433590446803898
0.8950093150314671,0.058058310991041,1.9515680260555803,1.9179029739547744,0.20274885132147213,0.9272560732274799,0.0,0.0,0.036791234471297285,0.049918757882716505
0.06640744983611907,0.6427569484119493,0.8199767582350898,1.3607276445300256,0.17316852756154413,1.0744568780374706,0.0,0.0,0.0019913827062328633,0.7420356329671566
0.7567574193105921,1.7486168388263448,1.9488550467035397,1.3539236447565692,0.8563591594539753,0.38436101120444843,0.0,0.0,0.5549688177618253,0.25832908804982585
0.6106533769247604,1.295092449043177,0.6893551259925742,0.3060959993057316,0.6140501284925116,1.201940948491852,0.0,0.0,0.23025147249322628,1.8709709041652838
0.6669960744284831,0.641343945388418,1.7613785997547702,0.13057367066154524,0.5568616224697479,0.9709841899159836,0.0,0.0,0.20683205870904411,0.6046656756736472
0.40717877786187134,0.7034578786370217,1.2574450499010006,0.12252704365976652,0.7655968414333861,1.3423415245891692,0.0,0.0,0.23866316770241233,1.2675472230617906
0.03524774861650803,0.7583379018116012,0.5213415785188705,1.7956737681270039,1.2171115493149187,0.6588918164270254,0.0,0.0,0.05221462334189239,0.32922362288246293
0.954798671502271,0.335557339521729,1.544771217555629,1.011234367421935,1.0607102275314149,0.7371784502179578,0.0,0.0,1.0742498924458352,0.18235261876959985
0.20846116298575376,1.2913923577178028,0.35789422144501726,1.9762346494100276,0.4824272091248356,0.8252222623805545,0.0,0.0,0.04851641975186169,0.8794275833676256
0.6270698593238337,1.4248795378467416,1.796890596535304,0.30536518366168597,0.5405089713383366,0.21046316612999344,0.0,0.0,0.18319842685479334,0.06311467478360613
0.03381617511877543,0.4358241139981058,1.398295325016518,1.3220001326820836,0.6634056309815198,1.2226973349120953,0.0,0.0,0.014882736438671863,0.6515521573431726
0.126188161595666,0.7594666291170669,1.7298109347458077,1.8360470333499004,1.1804104696368056,0.949422800717584,0.0,0.0,0.17582665699156652,0.6845859949739483
0.7685565881129188,1.5159460654303232,0.9567790115364612,0.3985175291844797,0.9380083101769265,0.7781633087365455,0.0,0.0,0.6762218844788374,0.9179631533179956
0.04049294589133194,0.1428547270316017,1.8595328877457655,0.1275713331270946,1.3755099649973856,0.4494188218536128,0.0,0.0,0.07661377381544446,0.028853408834747206
0.7683585794683833,1.8466142845163864,1.8825937506259316,1.7073224038737778,0.18596657071669218,1.2632072444923323,0.0,0.0,0.02657257920223371,2.9466286427467785
0.3739094119202574,0.45765690668275805,0.9573332194586284,1.7762140948917846,0.7400012288544359,1.4176655841071426,0.0,0.0,0.20475347399885196,0.9197877338150313
0.1650958357831216,0.08917432662585376,0.8453409792840908,0.2833563935633899,0.20554211862613453,0.34217146009669186,0.0,0.0,0.006974896645577769,0.010440646810710915
0.11301021065765746,0.6185476492617308,0.3765135762220796,1.5596364201196704,1.3652057151994728,0.9766527034941975,0.0,0.0,0.21062692135128008,0.5900019865277827
0.5807526823260243,1.5783797113048939,1.145785081738708,1.8302580980753784,0.5793576751497561,1.2590192187198006,0.0,0.0,0.19493272496166444,2.5019360738712613
0.4706496284968665,0.9551035030423352,0.925853917366361,1.1977897478536585,1.0937478442419926,0.4557480231666725,0.0,0.0,0.563030783390509,0.1983809771223013
0.38064545414510204,0.12309286799852145,1.7534575679620947,1.3498958663359357,0.2169228590296327,0.47371652104564266,0.0,0.0,0.017911472357247556,0.02762294336505917
0.9574330498823753,0.4739032340488525,0.14266132486212993,1.8760470319387523,0.8937785533396423,1.2813765434973425,0.0,0.0,0.7648359156186632,0.7781139685945196
0.3738855479059093,0.6299834063824478,0.2181625380102593,0.8993170488804004,1.292655340912168,0.5313479961332417,0.0,0.0,0.6247469839425683,0.17786365169918836
0.9108901799694861,0.493096428652492,1.8247123932348113,1.6463272430465308,0.6135639663220559,0.713660631821745,0.0,0.0,0.3429143919103865,0.2511396804456148
0.22902687126706167,1.2768812334365314,0.47429742654643803,1.4646150342015876,1.1244540366536082,0.434762521924837,0.0,0.0,0.28958086159141916,0.24135411217896294
0.262706963412034,0.15698387160438373,0.9907437257296959,0.6990562030782408,0.6957015506226094,0.5614094836515363,0.0,0.0,0.12715034040435083,0.0494782721508781
0.31929000930179036,1.0879547001706678,0.7109772190347974,0.7481006041545597,0.6023767073775441,0.25034633901494696,0.0,0.0,0.11585683763906028,0.06818569984119105
0.13397193210703037,1.7335324235663063,1.4605786820107944,1.9641700715870143,0.3680187779480707,0.926253386308091,0.0,0.0,0.018144866549338754,1.4872760569919083
0.4582676965289323,1.7274598459282395,1.4383292284197124,0.6445109245157252,0.6905351070298361,1.3259964780319786,0.0,0.0,0.21851978826460705,3.037335053158043
0.7640440821123197,1.885890179403159,0.27178134260738235,1.6031823301218484,0.7927454883486279,0.7116564664584359,0.0,0.0,0.4801599959041073,0.9551183717291997
0.788296327300893,1.1293243116931806,0.7485752826701632,1.5640128464137453,0.23099196427657678,0.8200306630827872,0.0,0.0,0.042061353818562575,0.7594144590906885
0.8111088594715299,1.4136953097848657,1.4232643346845713,1.9549188711485583,0.2757378206603252,0.9903377810661832,0.0,0.0,0.06166969812928933,1.3865084230450104
0.31137719865156877,0.2775323615553692,0.37883774215202304,0.9261359230890043,0.23913637965797754,0.7728853549419442,0.0,0.0,0.01780648127218705,0.1657844479301772
0.7243299685629265,0.76209716653208,0.4681912633543638,1.0176208060907044,0.9918296723279263,1.4213141763846118,0.0,0.0,0.7125422942980988,1.5395383882637532
0.46744033038624677,1.1318126262101598,0.11637660807579425,1.8737919357475055,0.10708534593481799,0.764692791108338,0.0,0.0,0.005360265091635372,0.6618331655504894
0.2768722318886444,1.8702604544275756,0.17279645184261594,0.24643233949160798,0.8964765562201965,0.31987870841633553,0.0,0.0,0.222513966365489,0.1913695160624729
